2.414323855084169554e+04, -6.732886356815537487e-30
2.597613882171045407e+04, -1.448287833920304898e-27
2.794818875122489044e+04, 9.881760315182405748e-31
3.006995226793526308e+04, 5.883354650027106613e-30
3.235279529004456344e+04, -1.444090186746258731e-30
3.480894661065589753e+04, 4.898154017613889946e-30
3.745156340529064619e+04, 4.970459327052979130e-31
4.029480171258984046e+04, 1.919449056980849524e-29
4.335389226575152861e+04, -3.822987314446921054e-30
4.664522208092003711e+04, 1.999447374032131747e-29
5.018642223958190152e+04, -4.890343789619002642e-29
5.399646233520348324e+04, -6.637928374404741566e-29
5.809575209004455246e+04, -2.377928090568882537e-28
6.250625068649133027e+04, 3.723786798345699279e-29
6.725158439857803751e+04, 3.554581721993130755e-29
7.235717315382850938e+04, 2.598426484167985012e-30
7.785036670338759723e+04, -2.768329768717004340e-30
8.376059112988223205e+04, 4.744743355801322217e-29
9.011950647782905435e+04, 8.271153729787672550e-31
9.696117635098753090e+04, -8.905308657790326530e-30
1.043222503851619113e+05, 1.148401550029727467e-28
1.122421605739271909e+05, -2.895127468499852482e-30
1.207633324989618268e+05, -5.046483461831529895e-30
1.299314125965113199e+05, 1.716392655663899189e-28
1.397955126774096861e+05, 1.245205407087132317e-27
1.504084730105100025e+05, 6.359787361883634829e-27
1.618271453788161743e+05, 2.940220715601642419e-26
1.741126976245984551e+05, 1.209263645614962428e-25
1.873309413148879248e+05, 4.513567639918548602e-25
2.015526842825970962e+05, 1.541951560851710426e-24
2.168541099317678891e+05, 4.858430697223426790e-24
2.333171853388194577e+05, 1.421476060583320738e-23
2.510301003359232855e+05, 3.885393882422752192e-23
2.700877399285986321e+05, 9.975464928727718604e-23
2.905921925781873870e+05, 2.417439414612886581e-22
3.126532970719893347e+05, 5.554444307584274508e-22
3.363892309105456225e+05, 1.214890283695160086e-21
3.619271433639590978e+05, 2.539022000961858187e-21
3.894038365884242230e+05, 5.087477256180729438e-21
4.189664984515889664e+05, 9.803936787976878563e-21
4.507734909923672676e+05, 1.822227668745836623e-20
4.849951987388436683e+05, 3.275339665711668003e-20
5.218149414285618113e+05, 5.707104241130408702e-20
5.614299560204808367e+05, 9.661526086216235928e-20
6.040524532590669114e+05, 1.592337037178655889e-19
6.499107544503494864e+05, 2.559773045205594474e-19
6.992505145394547144e+05, 4.020642671615062386e-19
7.523360380414293613e+05, 6.180309657443824188e-19
8.094516948745674454e+05, 9.310761989786152409e-19
8.709034436806135345e+05, 1.376578627340961197e-18
9.370204707920025103e+05, 1.999862442055298278e-18
1.008156953625800204e+06, 2.858130159216056330e-18
1.084693957950538257e+06, 4.022654444582810343e-18
1.167041479189271806e+06, 5.581048008532856757e-18
1.255640638693766668e+06, 7.640047328460137825e-18
1.350966046754873358e+06, 1.032812410974531878e-17
1.453528345007324591e+06, 1.379883830159073852e-17
1.563876941848176531e+06, 1.823407406379036917e-17
1.682602955522054574e+06, 2.384824488252222110e-17
1.810342380638799397e+06, 3.089193931630389561e-17
1.947779495085998205e+06, 3.965723495078886475e-17
2.095650525586638367e+06, 5.048370220051804928e-17
2.254747591537639499e+06, 6.376365616621801153e-17
2.425922948255719151e+06, 7.995024938648891052e-17
2.610093552360926755e+06, 9.956572079682262221e-17
2.808245973753804341e+06, 1.232111643208719360e-16
3.021441680498789065e+06, 1.515778855602243393e-16
3.250822724924053997e+06, 1.854593109797128453e-16
3.497617861397238448e+06, 2.257695976806725093e-16
3.763149128548923880e+06, 2.735564734180189279e-16
4.048838931203688029e+06, 3.300181519219293587e-16
4.356217659955407493e+06, 3.965322103589244670e-16
4.686931889203545637e+06, 4.746772567754386096e-16
5.042753197565887123e+06, 5.662581152759488689e-16
5.425587657917130738e+06, 6.733366614605132729e-16
5.837486047889830545e+06, 7.982698529572274089e-16
6.280654835533560254e+06, 9.437462852869129318e-16
6.757467998980570585e+06, 1.112826720666156134e-15
7.270479743433829397e+06, 1.308991953901447134e-15
7.822438183600138873e+06, 1.536190913082534389e-15
8.416300064862748608e+06, 1.798893830890343552e-15
9.055246602052221075e+06, 2.102139826842911513e-15
9.742700520661093295e+06, 2.451584655695628039e-15
1.048234439178916067e+07, 2.853531160027917228e-15
1.127814035903648660e+07, 3.314936955550166523e-15
1.213435136301768944e+07, 3.843383981168003844e-15
1.305556397719353065e+07, 4.447005088084288123e-15
1.404671297734737210e+07, 5.134332335439919647e-15
1.511310777632093988e+07, 5.914062342231095139e-15
1.626046086561565287e+07, 6.794798773361117916e-15
1.749491841621624306e+07, 7.784598194975602751e-15
1.882309320255996287e+07, 8.890596976368059443e-15
2.025210002601933107e+07, 1.011853035130261751e-14
2.178959382765589654e+07, 1.147227386838870411e-14
2.344381069440836459e+07, 1.295320344960099899e-14
2.522361197837815806e+07, 1.456204317429489609e-14
2.713853176555170119e+07, 1.629338064232736330e-14
2.919882794824116305e+07, 1.814241391686694404e-14
3.141553717482981086e+07, 2.010056320098546436e-14
3.380053397117823362e+07, 2.215683336366638187e-14
